TIME,OPEN,HIGH,LOW,CLOSE,VOLUME,RSI,EMA,BB_MIDDLE,BB_UPPER,BB_LOWER
2023-01-08 21:00:00,480.4696,488.7024,481.3299,482.3417,1157337,100.0,419.7695552108554,415.13247,502.3146376797733,327.95030232022674
2023-01-08 22:00:00,478.967,482.9983,477.7093,482.3553,1324972,100.0,425.73010233363107,421.519445,508.75082726782966,334.2880627321704
2023-01-08 23:00:00,477.9337,492.565,484.4519,487.5702,702701,100.0,431.6196354447138,428.06683499999997,514.4417231864315,341.69194681356845
2023-01-09 00:00:00,483.3893,506.3694,489.9527,499.2174,679792,100.0,438.0575177833125,435.08111499999995,520.5971320602569,349.5650979397431
2023-01-09 01:00:00,497.7522,517.6448,505.2616,507.9281,959377,100.0,444.7118589468065,442.28076,526.8165734205114,357.74494657948856
2023-01-09 02:00:00,509.5674,512.9451,507.0867,509.3825,687682,100.0,450.8709676185392,449.22245000000004,531.733510430814,366.7113895691861
2023-01-09 03:00:00,511.0156,519.9164,508.7696,518.1123,1439961,100.0,457.2749040358212,456.27526500000005,536.9061035990952,375.6444264009049
2023-01-09 04:00:00,513.7826,530.8968,517.7566,528.0973,1876827,100.0,464.0198941276478,463.39180500000003,542.9370169978284,383.8465930021717
2023-01-09 05:00:00,529.414,534.7135,529.119,531.5725,917896,100.0,470.45347563930034,470.39331000000004,547.9360890896314,392.8505309103687
2023-01-09 06:00:00,532.7952,542.8446,531.1207,540.6206,1461845,100.0,477.1360589117479,477.271265,554.066778329345,400.4757516706551
2023-01-09 07:00:00,535.668,556.3857,544.1514,549.3116,1842515,100.0,484.0099199677719,484.337445,560.2936480074432,408.3812419925568
2023-01-09 08:00:00,554.5847,560.3619,543.7503,551.5512,1162151,100.0,490.4424228279841,490.656345,566.9150441942458,414.39764580575417
2023-01-09 09:00:00,554.9904,568.6681,559.288,562.1203,1305049,100.0,497.26888732055704,497.05503500000003,574.8103439354016,419.2997260645984
2023-01-09 10:00:00,566.933,575.5003,566.4326,574.0297,815321,100.0,504.5794409090754,503.91272,583.4918686157489,424.3335713842511
2023-01-09 11:00:00,573.334,593.5639,582.4863,589.1785,1420507,100.0,512.6364941558302,511.435615,593.4745736447919,429.39665635520805
2023-01-09 12:00:00,584.7184,615.9266,595.344,604.5244,933722,100.0,521.3877232838463,519.29065,605.5013113598812,433.0799886401188
2023-01-09 13:00:00,601.9359,616.2801,601.2493,605.5388,1394713,100.0,529.4021115425276,526.91025,615.4134637744323,438.40703622556765
2023-01-09 14:00:00,610.6123,619.7689,607.4025,609.2728,768743,100.0,537.0088437765726,534.2133650000001,624.6684847216077,443.75824527839245
2023-01-09 15:00:00,613.4402,631.3113,615.2098,621.9198,1398306,100.0,545.0956015121371,541.690245,635.2922718929813,448.08821810701875
2023-01-09 16:00:00,617.9075,644.663,630.4398,634.8052,1330805,100.0,553.6393727966955,549.47251,646.984118119759,451.96090188024107
2023-01-09 17:00:00,629.0052,660.7074,647.1358,647.9472,865017,100.0,562.6210706255816,557.7527849999999,659.3038092492174,456.20176075078246
2023-01-09 18:00:00,652.0653,684.7666,679.2244,682.9673,1051651,100.0,574.0826162802882,567.783385,677.2957349826866,458.2710350173134
2023-01-09 19:00:00,686.1472,704.35,695.0739,697.2954,1211575,100.0,585.817167110737,578.2696450000001,695.344977742581,461.1943122574192
2023-01-09 20:00:00,694.4721,724.2832,708.7928,715.8314,1392582,100.0,598.1994750049525,589.1003450000001,715.1198982439511,463.08079175604905
2023-01-09 21:00:00,717.7827,743.6053,731.641,733.4994,1537259,100.0,611.0851821473381,600.37891,735.8332644841756,464.9245555158244
2023-01-09 22:00:00,726.3013,751.7264,741.2581,749.3275,983401,100.0,624.2511171809249,612.37616,756.1443183114707,468.6080016885293
2023-01-09 23:00:00,743.3206,769.2263,758.0859,758.21,1082073,100.0,637.0091060208367,624.381045,774.9439076853766,473.81818231462324
2023-01-10 00:00:00,759.0454,787.7581,763.0083,775.3514,1497962,100.0,650.1845625902808,636.74375,794.4532385736927,479.0342614263072
2023-01-10 01:00:00,773.1088,790.5691,768.2658,780.948,1413966,100.0,662.6382232959684,649.212525,811.283211414632,487.1418385853681
2023-01-10 02:00:00,785.0244,799.5711,775.072,790.8054,574732,100.0,674.8446210773047,661.721765,827.0886772978104,496.35485270218965
2023-01-10 03:00:00,798.0503,810.737,786.0813,798.8228,876342,100.0,686.65206668899,674.197325,841.4930802236553,506.9015697763447
2023-01-10 04:00:00,795.7171,816.7745,797.6556,811.4686,1649164,100.0,698.5393555757528,687.1931950000001,854.7551925580287,519.6311974419714
2023-01-10 05:00:00,810.6346,859.1979,831.7686,842.4115,1701122,100.0,712.2414645685382,701.207755,871.5864012252116,530.8291087747884
2023-01-10 06:00:00,840.5839,854.0014,832.299,839.1288,928419,98.44339913414161,724.3259727048678,714.46271,884.4294404996783,544.4959795003217
2023-01-10 07:00:00,841.1358,869.3261,840.3049,857.3977,1020887,98.48034334509632,736.9994705424995,727.8736700000001,898.5432344825239,557.2041055174763
2023-01-10 08:00:00,858.9102,869.8833,840.749,856.2821,1010988,97.58482994474807,748.3597209670233,740.4615550000001,909.9580611917058,570.9650488082943
2023-01-10 09:00:00,857.6519,876.1441,848.8529,865.0315,1152819,97.50850692251348,759.4713189701639,753.43619,919.1307472692017,587.7416327307983
2023-01-10 10:00:00,868.0845,897.3336,880.346,887.3832,1595105,97.56122039341626,771.6534028777673,767.3417099999999,928.7181634498629,605.9652565501369
2023-01-10 11:00:00,887.3522,905.9729,897.9571,901.1101,666527,97.50673583236065,783.9826121275038,781.3012249999999,937.9438271118102,624.6586228881897
2023-01-10 12:00:00,906.2446,905.7843,892.6782,904.7249,1227932,97.32127848764263,795.4818776391701,794.79721,944.6601535394785,644.9342664605214
2023-01-10 13:00:00,903.6428,926.0704,902.889,911.691,705117,97.28964441179802,806.5494131021062,807.9844,949.6296030671207,666.3391969328794
2023-01-10 14:00:00,904.1896,937.5695,920.9119,931.4556,937913,97.33276005938112,818.4452404257152,820.408815,959.4502832912855,681.3673467087145
2023-01-10 15:00:00,940.7394,949.6523,933.4633,938.4245,1468377,97.35477356228995,829.871836575647,832.46527,968.3391618855121,696.591378114488
2023-01-10 16:00:00,940.9804,966.6241,943.3126,954.3593,1468446,97.44804917885352,841.7277854732043,844.3916650000001,979.0280648807972,709.755265119203
2023-01-10 17:00:00,960.8452,971.1702,957.4425,968.8771,957714,97.5408007452017,853.8372439995658,856.16055,991.1322482642062,721.1888517357937
2023-01-10 18:00:00,962.7631,987.9896,968.7638,976.8173,988103,97.47435044184364,865.5496302853214,867.53504,1002.9405729053758,732.1295070946242
2023-01-10 19:00:00,967.5218,1018.9215,992.4373,1012.15,1945960,97.53645081555388,879.5115702581479,880.2320400000001,1020.0265306876161,740.4375493123841
2023-01-10 20:00:00,1008.0756,1038.8635,1023.262,1033.2207,1800036,99.43175306420896,894.1505349954672,893.1255050000002,1039.5981544131848,746.6528555868156
2023-01-10 21:00:00,1040.9229,1032.4683,1015.4251,1027.1416,1519599,96.09266764892601,906.8163507101847,905.435185,1053.584172975324,757.2861970246761
2023-01-10 22:00:00,1026.2826,1047.8653,1039.8589,1043.9796,1152470,96.9582553812575,919.8795173092146,918.093895,1068.2540138011611,767.9337761988388
2023-01-10 23:00:00,1048.7389,1054.9757,1032.8197,1052.1669,1029031,96.94967625653801,932.478315660718,930.7610999999999,1081.299855974589,780.2223440254108
2023-01-11 00:00:00,1057.7541,1085.7738,1070.5465,1076.3695,774869,96.9777448550668,946.1822379787448,944.006145,1096.9468540088112,791.0654359911886
2023-01-11 01:00:00,1081.781,1096.491,1064.5373,1083.2702,1172882,96.8715761716729,959.2382343617214,956.04908,1113.1805681483474,798.9175918516526
2023-01-11 02:00:00,1073.6736,1118.5904,1077.1529,1097.591,956428,97.03493683431664,972.4146882320337,968.9721900000001,1128.1163315474855,809.8280484525146
2023-01-11 03:00:00,1106.509,1124.7119,1102.0052,1118.8557,833182,97.22824201211996,986.3614512575543,982.04509,1145.4952336686392,818.5949463313608
2023-01-11 04:00:00,1117.731,1150.6674,1138.9357,1144.4428,1581821,97.29992262777736,1001.416817804454,996.453125,1163.9772738128293,828.9289761871707
2023-01-11 05:00:00,1133.7677,1148.2911,1135.0389,1146.7919,627287,97.24335859419489,1015.2620637278394,1010.5411449999999,1178.9180872074683,842.1642027925317
2023-01-11 06:00:00,1147.5355,1180.1766,1139.2073,1159.1624,1003408,97.198071729843,1028.9668576585213,1024.1301049999997,1194.5126319101828,853.7475780898167
2023-01-11 07:00:00,1148.0767,1178.1388,1167.667,1170.0109,1386133,97.149869662247,1042.399623595805,1037.575145,1209.514778666202,865.6355113337981
2023-01-11 08:00:00,1180.2326,1201.5781,1168.4939,1178.8639,558662,97.16201504354704,1055.3962213485854,1051.282095,1222.335237771394,880.2289522286061
2023-01-11 09:00:00,1184.306,1226.4992,1198.314,1216.3116,1881613,97.18976256449935,1070.721495505863,1066.513125,1239.4691413539547,893.5571086460452
2023-01-11 10:00:00,1208.9674,1244.4194,1229.5043,1238.0674,1321756,97.1986346852075,1086.6592006957808,1081.843715,1258.70540135916,904.9820286408399
2023-01-11 11:00:00,1240.7547,1250.9426,1238.7483,1239.4422,858492,100.0,1101.2099625342778,1096.8946,1273.6000611141872,920.1891388858131
2023-01-11 12:00:00,1232.6332,1270.8231,1246.4066,1267.9298,966007,100.0,1117.088042292918,1112.573125,1291.6575213995045,933.4887286004953
2023-01-11 13:00:00,1268.523,1334.4294,1300.5929,1312.1074,825993,100.0,1135.6613144554972,1129.7346400000001,1316.4589384596904,943.0103415403098
2023-01-11 14:00:00,1300.7621,1366.1825,1335.6322,1343.0778,1600761,100.0,1155.4152654597356,1148.047665,1343.273623487837,952.8217065121631
2023-01-11 15:00:00,1341.9577,1354.7937,1315.6106,1340.2245,997414,98.9136944250172,1173.0161449397608,1164.45139,1366.608024061315,962.2947559386848
2023-01-11 16:00:00,1349.6054,1355.9032,1349.9549,1351.4226,1184763,98.90062426263263,1190.0072358978787,1180.361485,1389.0132039829477,971.7097660170522
2023-01-11 17:00:00,1355.5032,1399.1817,1370.0533,1386.3635,1283441,98.95565533881084,1208.7078324790332,1198.32258,1413.1920838814451,983.4530761185549
2023-01-11 18:00:00,1394.8592,1396.2239,1380.8909,1394.4871,961798,98.8843441020149,1226.4010960524586,1215.847955,1434.849651999176,996.8462580008239
2023-01-11 19:00:00,1386.1582,1420.2161,1412.6775,1418.7419,936945,98.97236370394221,1244.7192678569863,1234.176705,1456.827663484098,1011.5257465159024
2023-01-11 20:00:00,1426.0271,1452.6793,1428.5139,1447.9097,1175811,99.03098583513413,1264.0707375848924,1252.753715,1481.8712244652577,1023.6362055347424
2023-01-11 21:00:00,1458.9017,1458.7154,1449.2128,1452.7625,1428253,99.01084455217429,1282.0413816244265,1271.2283300000001,1502.3824511374278,1040.0742088625725
2023-01-11 22:00:00,1466.854,1477.3297,1454.1707,1470.3077,1301961,99.03977918252845,1299.971507184005,1289.864165,1522.170617742018,1057.5577122579818
2023-01-11 23:00:00,1469.247,1441.9555,1414.2284,1441.1724,1678496,88.92507218579269,1313.4192112617188,1305.98,1532.9953030101333,1078.9646969898668
2023-01-12 00:00:00,1429.8008,1460.6974,1430.6131,1445.1276,1280781,88.1977173629912,1325.9628673320315,1321.01424,1542.750438031561,1099.2780419684389
2023-01-12 01:00:00,1453.0935,1484.3456,1442.2388,1460.3347,1537456,88.77079591125343,1338.760184728981,1336.69138,1550.766764978986,1122.615995021014
2023-01-12 02:00:00,1454.1177,1467.0468,1447.1632,1461.0924,1354865,87.55984098922062,1350.4108718976495,1351.78788,1555.4828394747424,1148.0929205252578
2023-01-12 03:00:00,1469.798,1521.4425,1493.0755,1504.0678,1104874,87.50140659285697,1365.0448650502544,1368.490725,1564.0476228468985,1172.9338271531017
2023-01-12 04:00:00,1493.7786,1529.233,1487.7229,1501.7483,1259704,84.9053640182201,1378.064239807373,1384.634945,1567.154393509939,1202.115496490061
2023-01-12 05:00:00,1512.4762,1538.5139,1493.7912,1514.4863,1424830,86.73752400162914,1391.0568169685755,1399.54368,1572.6403226066882,1226.4470373933118
2023-01-12 06:00:00,1503.6035,1544.4414,1535.4291,1535.9353,852968,87.2869987870939,1404.8547677334732,1414.437075,1580.1339746941333,1248.7401753058668
2023-01-12 07:00:00,1540.6749,1583.4539,1574.2962,1577.6411,808566,87.62534069378783,1421.3106089017137,1431.34702,1590.7583515004537,1271.9356884995461
2023-01-12 08:00:00,1564.4982,1588.4549,1562.4734,1574.5883,1471574,86.14800149648907,1435.9084842444076,1446.679945,1598.7310268760375,1294.6288631239627
2023-01-12 09:00:00,1589.2989,1638.5899,1596.7121,1612.6709,1052725,86.8764551566453,1452.7430000306545,1461.70812,1617.1322128426893,1306.2840271573107
2023-01-12 10:00:00,1617.0145,1664.7624,1621.7854,1632.6287,730260,86.4000990012382,1469.8749714563064,1476.185665,1638.8560043405557,1313.5153256594442
2023-01-12 11:00:00,1621.5998,1665.3446,1617.7414,1636.4795,559644,86.34617986944272,1485.7420694128487,1490.998415,1655.4836474711474,1326.5131825288527
2023-01-12 12:00:00,1643.6588,1682.6938,1648.3356,1664.0644,1562854,86.86785002505965,1502.725148516387,1506.6305049999999,1674.6507374006867,1338.610272599313
2023-01-12 13:00:00,1653.661,1690.1243,1678.3827,1687.4444,1635644,97.9097459074627,1520.3174581814928,1521.68455,1698.0772456191896,1345.2918543808103
2023-01-12 14:00:00,1694.5399,1725.246,1681.8503,1697.4398,828286,97.9577414459538,1537.1862526403984,1536.832185,1719.1650323258466,1354.4993376741534
2023-01-12 15:00:00,1696.0569,1735.0651,1712.736,1718.8676,973165,98.0049205745002,1554.4892381032178,1551.8384700000001,1742.462279403195,1361.2146605968053
2023-01-12 16:00:00,1713.2025,1749.6716,1726.5954,1732.5467,749837,98.0962718139581,1571.447091617197,1566.07032,1766.2839892565964,1365.8566507434036
2023-01-12 17:00:00,1718.7084,1779.9038,1748.8055,1754.9134,895730,97.94629156596837,1588.9200733679402,1581.177865,1790.7711940013357,1371.5845359986645
2023-01-12 18:00:00,1753.1708,1792.0535,1763.6751,1786.9794,1489653,98.95214025558738,1607.7828663805174,1597.0114500000002,1818.8281153892972,1375.1947846107032
2023-01-12 19:00:00,1781.7034,1859.6536,1821.8292,1835.7468,1748341,99.0674660571146,1629.4937172014204,1616.74017,1850.08509965925,1383.39524034075
2023-01-12 20:00:00,1840.6718,1850.5751,1832.5288,1833.2949,651363,98.2148983847274,1648.9033536584282,1636.1485349999998,1873.9225104706845,1398.374559529315
2023-01-12 21:00:00,1840.1268,1918.4706,1867.3224,1892.8722,732923,98.31268649968352,1672.138481881435,1657.7754099999997,1906.6424437649985,1408.908376235001
2023-01-12 22:00:00,1882.5439,1882.683,1870.708,1876.121,1382658,94.35101425579722,1691.5653883689174,1678.52684,1927.5537697042255,1429.4999102957745
2023-01-12 23:00:00,1883.406,1904.3737,1880.2697,1893.7959,1068517,93.99022693245612,1710.8254370956872,1698.013245,1950.5285358842384,1445.4979541157618
2023-01-13 00:00:00,1876.115,1937.2654,1895.1867,1925.5079,1015603,94.20345720034757,1731.271385943717,1719.201225,1973.484178505809,1464.918271494191
2023-01-13 01:00:00,1939.803,1976.9071,1949.0074,1951.4153,1341855,94.56529368147581,1752.2374729966962,1741.0476749999998,1996.3509933306632,1485.7443566693364
2023-01-13 02:00:00,1942.0597,1990.6289,1946.5953,1959.7261,1535203,94.2517374461899,1771.9982946160585,1762.2372149999999,2016.204975382333,1508.2694546176667
2023-01-13 03:00:00,1944.479,2002.7404,1958.8565,1976.2299,1101698,94.13093302794668,1791.4489237002435,1782.1666549999998,2037.6936451186998,1526.6396648812997
2023-01-13 04:00:00,1978.0737,2005.4101,1981.7318,1987.1144,920638,94.14683821790248,1810.083730966887,1802.7929600000002,2054.3366648068754,1551.249255193125
2023-01-13 05:00:00,1984.0363,2035.1227,1960.6241,1996.1264,575053,93.91662046790118,1827.8020803986121,1821.9657350000002,2070.935034981228,1572.9964350187724
2023-01-13 06:00:00,1987.3449,2064.0207,2030.59,2033.9225,1676697,94.34840574250556,1847.4325965511252,1842.0304249999997,2091.4328498787613,1592.628000121238
2023-01-13 07:00:00,2044.2533,2073.9004,2058.1706,2061.8502,1417232,94.43941241027044,1867.8533206891134,1863.29896,2111.4415312367582,1615.156388763242
2023-01-13 08:00:00,2071.1974,2068.8886,2066.6055,2068.1438,816615,93.99096788002409,1886.9286044330072,1883.50293,2129.13122636667,1637.8746336333302
2023-01-13 09:00:00,2083.562,2142.4271,2077.1852,2107.4686,682867,93.80800830624783,1907.9324135346255,1904.5041400000002,2151.3723735981866,1657.6359064018138
2023-01-13 10:00:00,2090.4628,2164.4802,2114.8336,2134.4407,897968,94.99438514834387,1929.5046312932327,1926.3541850000001,2173.4128117539835,1679.2955582460168
2023-01-13 11:00:00,2125.9569,2172.7255,2149.1079,2172.1866,1337199,94.64504463954623,1952.6171997414963,1949.0201350000002,2199.0888925031904,1698.95137749681
2023-01-13 12:00:00,2182.7518,2219.1314,2175.1293,2206.0171,606567,100.0,1976.7505235756396,1972.6936549999998,2226.0983874365356,1719.2889225634638
2023-01-13 13:00:00,2213.4207,2247.5373,2201.1483,2207.6714,1121617,100.0,1998.7429879970073,1995.331555,2247.711015900102,1742.9520940998977
2023-01-13 14:00:00,2189.0814,2254.9826,2179.3485,2215.4456,828573,100.0,2019.3813319972924,2016.754865,2267.4018263813405,1766.1079036186597
2023-01-13 15:00:00,2219.1147,2288.055,2208.7794,2252.263,1718820,100.0,2041.5605384737407,2037.580675,2294.05039056074,1781.11095943926
2023-01-13 16:00:00,2232.6071,2325.1268,2264.1247,2286.0043,1649797,100.0,2064.840896714337,2060.216145,2320.650489003064,1799.7818009969358
2023-01-13 17:00:00,2267.4354,2332.8937,2264.471,2305.2775,1644884,100.0,2087.739620836781,2080.8364100000003,2350.6202966127066,1811.0525233872938
2023-01-13 18:00:00,2322.7505,2358.8397,2319.7386,2327.6859,1094545,100.0,2110.5916474237542,2103.414655,2376.6223530061006,1830.2069569938994
2023-01-13 19:00:00,2319.1641,2401.6321,2349.9545,2377.0324,1167798,100.0,2135.9669571929203,2127.57648,2408.103199572134,1847.0497604278662
2023-01-13 20:00:00,2395.6932,2418.9258,2363.0925,2382.0573,997075,100.0,2159.4041326983565,2150.4039500000003,2435.953945940863,1864.8539540591378
2023-01-13 21:00:00,2386.4259,2443.6495,2396.5322,2414.3351,1343281,100.0,2183.6832724413703,2173.54994,2466.145487296254,1880.9543927037457
2023-01-13 22:00:00,2395.2245,2439.9539,2404.7384,2428.4221,1007104,100.0,2206.9917322088586,2196.98474,2492.535294686457,1901.4341853135427
2023-01-13 23:00:00,2450.3037,2465.9347,2425.1297,2442.1159,1137429,100.0,2229.384510093729,2220.2790400000004,2516.009079501967,1924.549000498034
2023-01-14 00:00:00,2448.6659,2524.9466,2463.3785,2487.9461,662518,100.0,2254.009423418136,2245.320625,2542.7324441576625,1947.9088058423372
2023-01-14 01:00:00,2486.5774,2539.8006,2494.6927,2526.944,634228,100.0,2280.003192616409,2271.861505,2570.3775190918955,1973.3454909081042
2023-01-14 02:00:00,2550.7747,2572.7041,2528.4125,2565.5194,879402,100.0,2307.195212367227,2298.44135,2602.370471470675,1994.5122285293253
2023-01-14 03:00:00,2571.2036,2641.7981,2574.5028,2616.5722,918433,100.0,2336.659687379872,2326.17745,2640.2734350844785,2012.0814649155218
2023-01-14 04:00:00,2590.6946,2644.8617,2608.491,2633.9575,592440,100.0,2364.9737647722654,2354.468135,2672.6065705275787,2036.3296994724215
2023-01-14 05:00:00,2613.3087,2680.3654,2617.2595,2668.673,1016577,100.0,2393.8975014606212,2382.528355,2707.8543332951886,2057.2023767048113
2023-01-14 06:00:00,2669.3491,2719.673,2653.7973,2676.7073,815361,100.0,2420.831767988181,2409.6416849999996,2738.280609104704,2081.002760895295
2023-01-14 07:00:00,2654.6027,2752.1486,2669.2174,2701.8003,1315676,100.0,2447.5906757988305,2436.12237,2769.514515248707,2102.730224751293
2023-01-14 08:00:00,2702.2008,2720.6265,2678.8992,2714.4463,1436497,100.0,2473.0054971513227,2461.5438299999996,2798.5757023324268,2124.5119576675725
2023-01-14 09:00:00,2741.2008,2760.2249,2716.9692,2733.2452,649816,100.0,2497.790230755959,2487.82252,2823.4645056055847,2152.1805343944156
2023-01-14 10:00:00,2728.9719,2780.7454,2732.0631,2765.5497,1033129,100.0,2523.2911325887244,2515.327725,2847.1254759524386,2183.5299740475616
2023-01-14 11:00:00,2771.5181,2808.6051,2742.7546,2758.5316,847297,98.04091027982643,2545.6949866278933,2540.6411550000003,2865.102159488367,2216.1801505116337
2023-01-14 12:00:00,2776.2523,2878.955,2829.7451,2832.2907,602805,98.32064623330476,2572.989816472856,2567.9554749999998,2894.13078109128,2241.7801689087196
2023-01-14 13:00:00,2818.5602,2854.3339,2764.9737,2818.4604,559722,95.01283724837707,2596.367967284965,2593.61462,2913.463016127159,2273.766223872841
2023-01-14 14:00:00,2796.7294,2833.3086,2781.9542,2799.5021,892601,89.82366718869112,2615.7140751625875,2617.20543,2923.792852878675,2310.618007121325
2023-01-14 15:00:00,2778.2833,2873.8808,2811.9571,2847.8945,1149194,90.06233462376413,2637.8264965756744,2640.7485349999997,2941.94931929595,2339.5477507040496
2023-01-14 16:00:00,2823.9825,2928.9459,2831.9801,2885.594,1041259,90.04055663417464,2661.4234016637056,2665.92537,2960.1790272916746,2371.6717127083252
2023-01-14 17:00:00,2895.9054,2973.1208,2898.8156,2918.1587,928153,89.55752611687461,2685.8743824576386,2691.1165499999997,2980.912067109135,2401.3210328908644
2023-01-14 18:00:00,2926.1017,2985.5883,2892.1425,2950.5557,1531398,89.95317148715482,2711.082126985483,2717.2232299999996,3001.395517225489,2433.05094277451
2023-01-14 19:00:00,2963.7726,3000.0608,2956.264,2963.7505,620604,89.37612309239428,2735.1457815582944,2743.30496,3016.7113438496035,2469.8985761503964
2023-01-14 20:00:00,2965.764,3003.9373,2895.5877,2950.6803,674795,86.0750149844572,2755.6728785527425,2766.4416699999997,3026.869547977878,2506.0137920221214
2023-01-14 21:00:00,2938.5849,2967.7549,2932.763,2967.0602,1081545,85.74799259434351,2775.8050044048623,2788.44748,3037.809307746918,2539.0856522530817
2023-01-14 22:00:00,2944.6888,2995.1826,2904.371,2961.0008,1117285,83.82768460413612,2793.4426992234467,2808.2215499999998,3045.5836841261334,2570.859415873866
2023-01-14 23:00:00,2970.0195,3024.9733,2988.0802,3004.3534,1501158,84.84853236972103,2813.529432630737,2827.61061,3062.3952746927275,2592.825945307273
2023-01-15 00:00:00,3014.7464,3055.3628,2979.265,3013.6245,778266,83.89487123012755,2832.586105713524,2846.5939599999997,3076.8023428993897,2616.3855771006097
2023-01-15 01:00:00,3010.3951,3020.8947,2989.8291,3002.5006,1332429,82.96404408879586,2848.768438502712,2863.28534,3087.507735218935,2639.0629447810647
2023-01-15 02:00:00,3027.5195,3056.6514,2998.6211,3007.1879,993506,79.05448642341351,2863.8560062643583,2879.80937,3094.650903951077,2664.967836048923
2023-01-15 03:00:00,2999.4397,3053.4742,3008.7713,3034.1246,1228399,84.33183332813309,2880.0720628106096,2896.425585,3104.60020378954,2688.25096621046
2023-01-15 04:00:00,3026.5121,3073.9305,3012.2658,3031.1557,677091,88.85522364427301,2894.4609806381704,2912.261055,3110.0752650585628,2714.446844941437
2023-01-15 05:00:00,3054.8046,3046.7578,2968.9473,3020.7474,940181,83.22633549943234,2906.4882586726303,2926.636165,3111.0038913914236,2742.268438608576
2023-01-15 06:00:00,3029.5573,3052.5908,2983.8748,3043.1898,1188060,82.18116518525896,2919.507453084761,2940.5181700000003,3115.3812005540794,2765.655139445921
2023-01-15 07:00:00,3037.6894,3086.3413,3008.5465,3065.4591,885376,81.39905986396758,2933.4076099338313,2955.864545,3116.797369969552,2794.9317200304477
2023-01-15 08:00:00,3057.1575,3105.9661,3040.3043,3064.4658,735054,78.03484084562706,2945.8893423210857,2967.4733,3124.317507511264,2810.629092488736
2023-01-15 09:00:00,3076.005,3125.4749,3031.4413,3064.9101,663657,76.5639606822416,2957.2246525762207,2979.795785,3125.6888342829,2833.9027357170994
2023-01-15 10:00:00,3065.2445,3117.1785,3027.1525,3087.1962,1568863,84.1933439700235,2969.6028951880094,2994.1804899999997,3120.666066644429,2867.6949133555704
2023-01-15 11:00:00,3058.2356,3080.8896,2998.6327,3057.3961,890424,71.20126058644306,2977.9641527891513,3004.65557,3113.6175930103027,2895.693546989697
2023-01-15 12:00:00,3073.0631,3040.0411,2971.1509,3030.3425,1091773,64.81420316965766,2982.952566809232,3011.892995,3105.7371953223956,2918.0487946776047
2023-01-15 13:00:00,3007.0779,3043.0331,3019.4847,3025.5307,1545260,55.41626960195313,2987.0076271131147,3017.261595,3100.176158264695,2934.347031735305
2023-01-15 14:00:00,3031.7598,3055.5204,3029.6764,3036.4535,1347247,55.78978923533902,2991.7167578642466,3021.556485,3098.6144249154577,2944.4985450845425
2023-01-15 15:00:00,3064.4579,3123.5963,3019.7129,3063.3096,892814,64.28239251036968,2998.5351237819377,3026.5344400000004,3100.677032325884,2952.391847674117
2023-01-15 16:00:00,3065.8464,3149.6562,3084.3243,3125.5574,781547,71.88449257972613,3010.6324834217535,3035.278295,3112.919758463541,2957.6368315364593
2023-01-15 17:00:00,3141.9292,3203.2153,3139.0919,3168.1307,1444867,73.42124405887762,3025.6323135720627,3045.3318200000003,3136.6479519257728,2954.015688074228
2023-01-15 18:00:00,3152.8816,3206.0077,3133.6692,3178.0131,749992,75.06170825375206,3040.1447694223425,3056.1824349999997,3156.4414731515353,2955.923396848464
2023-01-15 19:00:00,3163.41,3196.0893,3150.4251,3192.4086,1600842,78.90125490439046,3054.6460866202146,3065.585195,3179.694548112485,2951.4758418875153
2023-01-15 20:00:00,3197.5463,3210.7494,3133.8789,3175.3312,683605,72.65691815682243,3066.139906942099,3073.6705300000003,3194.96729974841,2952.3737602515907
2023-01-15 21:00:00,3174.6261,3218.7847,3166.6011,3190.4507,946729,71.96966927273743,3077.9790300904706,3083.0680350000002,3210.13411174639,2956.0019582536106
2023-01-15 22:00:00,3198.3251,3260.4039,3189.2077,3196.86,1074275,72.8360356009383,3089.3010272247116,3092.55164,3224.008683989514,2961.0945960104864
2023-01-15 23:00:00,3190.1554,3262.9489,3171.4594,3222.9419,594901,75.04326224590953,3102.0287293937868,3101.992505,3242.585112224548,2961.3998977754522
2023-01-16 00:00:00,3205.3929,3242.2018,3182.303,3211.656,1492634,70.43558102098599,3112.4694218324735,3111.0175200000003,3255.5815083871744,2966.4535316128263
2023-01-16 01:00:00,3213.8005,3303.3523,3226.3115,3244.3407,1500154,80.40718668063317,3125.028591181762,3122.197185,3271.8604734547575,2972.5338965452424
2023-01-16 02:00:00,3219.9965,3318.1479,3295.6338,3309.5,1653951,90.39815899906128,3142.5972967834987,3135.512695,3302.0184850487617,2969.006904951238
2023-01-16 03:00:00,3338.8911,3338.127,3311.6563,3319.817,685859,91.91958472181507,3159.475363756499,3148.23059,3330.332654888064,2966.128525111936
2023-01-16 04:00:00,3318.7153,3378.0749,3345.8297,3347.1024,1480180,92.27947971489662,3177.3446053034995,3162.3624200000004,3360.275108914935,2964.4497310850657
2023-01-16 05:00:00,3332.7623,3423.5293,3341.4139,3383.6876,810677,92.47866507064619,3196.9963190841186,3178.301295,3393.7380508742262,2962.864539125774
2023-01-16 06:00:00,3384.4507,3434.3857,3341.3401,3382.8448,997033,90.74876876625746,3214.6961744094406,3193.083725,3422.329275875167,2963.838174124833
2023-01-16 07:00:00,3415.3702,3442.818,3394.3722,3403.5224,939067,90.05932188102327,3232.6796244656844,3210.39004,3448.590471265379,2972.1896087346213
